index,name,address,sido,gungu
741,서울구로구구로테크노마트점,서울 구로구 새말로,서울특별시,구로구
742,서울구로구근린공원점,서울 구로구 고척로,서울특별시,구로구
743,서울구로구남구로점,서울 구로구 도림로,서울특별시,구로구
744,서울구로구신도림점,서울 구로구 신도림로,서울특별시,구로구
745,서울구로구오류1점,서울 구로구 부일로,서울특별시,구로구
746,서울금천구가산독산1동점,서울 금천구 가산로,서울특별시,금천구
747,서울금천구금천점,서울 금천구 은행나무로,서울특별시,금천구
748,서울금천구독산점,서울 금천구 남부순환로,서울특별시,금천구
749,서울금천구시흥2점,서울 금천구 금하로,서울특별시,금천구
750,서울노원구공릉점,서울 노원구 공릉로,서울특별시,노원구
751,서울노원구상계1점,서울 노원구 동일로,서울특별시,노원구
752,서울노원구상계2점,서울 노원구 상계로,서울특별시,노원구
753,서울노원구상계마들점,서울 노원구 한글비석로,서울특별시,노원구
754,서울노원구상계중앙점,서울 노원구 동일로,서울특별시,노원구
755,서울노원구중계2동점,서울 노원구 동일로,서울특별시,노원구
756,서울노원구중계4동점,서울 노원구 덕릉로,서울특별시,노원구
757,서울노원구하계1점,서울 노원구 공릉로,서울특별시,노원구
758,서울도봉구도봉1점,서울 도봉구 마들로,서울특별시,도봉구
759,서울도봉구도봉산역점,서울 도봉구 도봉산3길,서울특별시,도봉구
760,서울도봉구방학1점,서울 도봉구 도당로,서울특별시,도봉구
761,서울도봉구방학2점,서울 도봉구 방학로,서울특별시,도봉구
762,서울도봉구신창점,서울 도봉구 덕릉로,서울특별시,도봉구
763,서울도봉구쌍문점,서울 도봉구 노해로,서울특별시,도봉구
764,서울도봉구창동점,서울 도봉구 덕릉로,서울특별시,도봉구
765,서울동대문구신이문점,서울 동대문구 한천로,서울특별시,동대문구
766,서울동대문구용두1호점,서울 동대문구 정릉천동로,서울특별시,동대문구
767,서울동대문구장안점,서울 동대문구 장한로,서울특별시,동대문구
768,서울동대문구전농2점,서울 동대문구 답십리로,서울특별시,동대문구
769,서울동대문구전농점,서울 동대문구 전농로,서울특별시,동대문구
770,서울동대문구청량리점,서울 동대문구 홍릉로,서울특별시,동대문구
771,서울동대문구회기점,서울 동대문구 회기로,서울특별시,동대문구
772,서울동대문구휘경1점,서울 동대문구 한천로,서울특별시,동대문구
773,서울동작구노량진점,서울 동작구 만양로,서울특별시,동작구
774,서울동작구대방점,서울 동작구 등용로,서울특별시,동작구
775,서울동작구사당이수점,서울 동작구 사당로,서울특별시,동작구
776,서울동작구상도1점,서울 동작구 상도로,서울특별시,동작구
777,서울동작구상도2호점,서울 동작구 성대로,서울특별시,동작구
778,서울동작구신대방점,서울 동작구 여의대방로,서울특별시,동작구
779,서울동작구중대점,서울 동작구 흑석로,서울특별시,동작구
780,서울동작구총신대점,서울 동작구 솔밭로,서울특별시,동작구
781,서울마포구공덕점,서울 마포구 만리재로,서울특별시,마포구
782,서울마포구광흥창역점,서울 마포구 독막로,서울특별시,마포구
783,서울마포구마포역점,서울 마포구 새창로,서울특별시,마포구
784,서울마포구망원점,서울 마포구 포은로,서울특별시,마포구
785,서울마포구상암점[B],서울 마포구 월드컵북로,서울특별시,마포구
786,서울마포구서교점,서울 마포구 월드컵북로,서울특별시,마포구
787,서울마포구성산점,서울 마포구 월드컵북로,서울특별시,마포구
788,서울마포구염리점,서울 마포구 마포대로,서울특별시,마포구
789,서울마포구홍대역점,서울특별시 마포구 동교로,서울특별시,마포구
790,서울서대문구남가좌점,서울 서대문구 증가로,서울특별시,서대문구
791,서울서대문구북가좌2점,서울 서대문구 증가로,서울특별시,서대문구
792,서울서대문구연대점,서울 서대문구 연세로,서울특별시,서대문구
793,서울서대문구연희점,서울 서대문구 연희로,서울특별시,서대문구
794,서울서대문구이대역점,서울 서대문구 연세로,서울특별시,서대문구
795,서울서대문구홍은1점,서울 서대문구 간호대로,서울특별시,서대문구
796,서울서대문구홍제1점,서울 서대문구 통일로,서울특별시,서대문구
797,서울서초구반포1점,서울 서초구 반포대로,서울특별시,서초구
798,서울서초구반포2점,서울 서초구 강남대로,서울특별시,서초구
799,서울서초구방배1호점,서울 서초구 방배로,서울특별시,서초구
800,서울서초구방배본동점,서울 서초구 방배중앙로,서울특별시,서초구
801,서울서초구서초1호점,서울 서초구 효령로,서울특별시,서초구
802,서울서초구서초2점,서울 서초구 효령로,서울특별시,서초구
803,서울서초구서초중앙점,서울 서초구 서초중앙로,서울특별시,서초구
804,서울서초구양재점,서울 서초구 동산로,서울특별시,서초구
805,서울서초구우면점,서울 서초구 형촌길,서울특별시,서초구
806,서울서초구잠원점,서울 서초구 나루터로,서울특별시,서초구
807,서울성동구금호점,서울 성동구 독서당로,서울특별시,성동구
808,서울성동구성수2가점,서울 성동구 성덕정길,서울특별시,성동구
809,서울성동구한양점,서울 성동구 마조로,서울특별시,성동구
810,서울성동구행당1점,서울 성동구 왕십리로길,서울특별시,성동구
811,서울성북구길음점,서울 성북구 삼양로,서울특별시,성북구
812,서울성북구동소문점,서울 성북구 아리랑로,서울특별시,성북구
813,서울성북구보문점,서울 성북구 보문로,서울특별시,성북구
814,서울성북구석관점[B],서울 성북구 한천로,서울특별시,성북구
815,서울성북구성신여대점[B],서울 성북구 보문로,서울특별시,성북구
816,서울성북구월곡점,서울 성북구 오패산로,서울특별시,성북구
817,서울성북구장위2동점,서울 성북구 돌곶이로,서울특별시,성북구
818,서울성북구정릉점,서울 성북구 보국문로,서울특별시,성북구
819,서울성북구종암점[B],서울 성북구 종암로,서울특별시,성북구
820,서울송파구가락2점,서울 송파구 송이로,서울특별시,송파구
821,서울송파구가락점,서울 송파구 문정로,서울특별시,송파구
822,서울송파구거여점,서울 송파구 성내천로,서울특별시,송파구
823,서울송파구문정장지점,서울 송파구 새말로,서울특별시,송파구
824,서울송파구삼전점,서울 송파구 백제고분로,서울특별시,송파구
825,서울송파구석촌점,서울 송파구 가락로,서울특별시,송파구
826,서울송파구송파방이2점,서울 송파구 가락로,서울특별시,송파구
827,서울송파구오금점[B],서울 송파구 마천로,서울특별시,송파구
828,서울송파구위례점,서울 송파구 위례광장로,서울특별시,송파구
829,서울송파구잠실1점,서울 송파구 올림픽로,서울특별시,송파구
830,서울송파구잠실본점,서울 송파구 백제고분로,서울특별시,송파구
831,서울송파구잠실새내역점,서울 송파구 올림픽로,서울특별시,송파구
832,서울송파구풍납점,서울 송파구 풍성로,서울특별시,송파구
833,서울양천구목4동점,서울 양천구 목동중앙서로,서울특별시,양천구
834,서울양천구신월1동점,서울 양천구 가로공원로,서울특별시,양천구
835,서울양천구신월2점,서울 양천구 오목로,서울특별시,양천구
836,서울양천구신월점,서울 양천구 신월로,서울특별시,양천구
837,서울양천구신정1동점,서울 양천구 은행정로,서울특별시,양천구
838,서울양천구신정점,서울 양천구 신목로,서울특별시,양천구
839,서울양천구양천구청점,서울 양천구 목동남로,서울특별시,양천구
840,서울양천구화곡3동점,서울 양천구 월정로,서울특별시,양천구
841,서울영등포구대림3점,서울 영등포구 도림로,서울특별시,영등포구
842,서울영등포구대림점[B],서울 영등포구 디지털로,서울특별시,영등포구
843,서울영등포구문래점,서울 영등포구 도림로,서울특별시,영등포구
844,서울영등포구신길점,서울 영등포구 가마산로,서울특별시,영등포구
845,서울영등포구신풍역점,서울 영등포구 대방천로,서울특별시,영등포구
846,서울영등포구양평점,서울 영등포구 영등포로,서울특별시,영등포구
847,서울영등포구여의도2호점,서울 영등포구 국제금융로,서울특별시,영등포구
848,서울영등포구여의도점,서울 영등포구 의사당대로,서울특별시,영등포구
849,서울영등포구영등포점,서울 영등포구 영신로,서울특별시,영등포구
850,서울영등포구영등포푸르지오점,서울 영등포구 양산로,서울특별시,영등포구
851,서울용산구보광점,서울 용산구 보광로,서울특별시,용산구
852,서울용산구숙대점,서울 용산구 청파로,서울특별시,용산구
853,서울용산구원효점,서울 용산구 새창로길,서울특별시,용산구
854,서울용산구이촌점,서울 용산구 이촌로,서울특별시,용산구
855,서울은평구갈현1점,서울 은평구 연서로,서울특별시,은평구
856,서울은평구구산점,서울 은평구 갈현로,서울특별시,은평구
857,서울은평구녹번점,서울 은평구 은평로,서울특별시,은평구
858,서울은평구대조점,서울 은평구 통일로,서울특별시,은평구
859,서울은평구불광점,서울 은평구 불광로,서울특별시,은평구
860,서울은평구신사점,서울 은평구 증산로,서울특별시,은평구
861,서울은평구역촌점,서울 은평구 역말로,서울특별시,은평구
862,서울은평구응암점,서울 은평구 응암로,서울특별시,은평구
863,서울종로구광화문점[B],서울 종로구 사직로,서울특별시,종로구
864,서울종로구독립문점,서울 종로구 통일로,서울특별시,종로구
865,서울종로구종로점,서울 종로구 수표로,서울특별시,종로구
866,서울종로구창신점[B],서울 종로구 지봉로,서울특별시,종로구
867,서울종로구혜화점,서울 종로구 명륜길,서울특별시,종로구
868,서울중구신당2점,서울 중구 청구로,서울특별시,중구
869,서울중구을지로점,서울 중구 퇴계로,서울특별시,중구
870,서울중구중림점,서울 중구 중림로,서울특별시,중구
871,서울중랑구망우점,서울 중랑구 용마산로,서울특별시,중랑구
872,서울중랑구면목1동점,서울 중랑구 사가정로,서울특별시,중랑구
873,서울중랑구면목2점,서울 중랑구 망우로,서울특별시,중랑구
874,서울중랑구면목3점,서울 중랑구 용마산로,서울특별시,중랑구
875,서울중랑구묵2동점,서울 중랑구 동일로,서울특별시,중랑구
876,서울중랑구상봉1점,서울 중랑구 신내로,서울특별시,중랑구
877,서울중랑구신내1점,서울 중랑구 신내로,서울특별시,중랑구
878,서울중랑구용마산역점,서울 중랑구 면목로,서울특별시,중랑구
879,서울중랑구중화점,서울 중랑구 동일로,서울특별시,중랑구
880,세종시아름동아름점,세종 보듬로,세종특별자치시,세종시
881,세종시한솔동세종첫마을점,세종시 누리로,세종특별자치시,세종시
882,울산남구달동점,울산 남구 신정로,울산광역시,남구
883,울산남구무거2호점,울산 남구 삼호로,울산광역시,남구
884,울산남구삼산점,울산 남구 삼산로,울산광역시,남구
885,울산남구신정점,울산 남구 월평로,울산광역시,남구
886,울산남구야음2점,울산 남구 신선로,울산광역시,남구
887,울산남구야음점,울산 남구 수암로,울산광역시,남구
888,울산남구옥동점,울산 남구 문수로,울산광역시,남구
889,울산남구울산대점,울산 남구 대학로,울산광역시,남구
890,울산동구남목점,울산 동구 미포길,울산광역시,중구
891,울산동구방어점,울산 동구 화잠길,울산광역시,동구
892,울산동구전하점,울산 동구 진성길,울산광역시,동구
893,울산동구화정점[B],울산 동구 월봉길,울산광역시,동구
894,울산북구강동점,울산 북구 산하동 강동산하지구,울산광역시,북구
895,울산북구아진점,울산 북구 아진로,울산광역시,북구
896,울산북구양정점,울산 북구 염포로,울산광역시,남구
897,울산북구호계점,울산 북구 동대길,울산광역시,북구
898,울산북구화봉점[B],울산 북구 두부곡길,울산광역시,북구
899,울산울주군구영점,울산 울주군 범서읍 대리길,울산광역시,울주군
900,울산울주군남창점,울산 울주군 온양읍 연안길,울산광역시,울주군
901,울산울주군언양점[B],울산 울주군 언양읍 동부길,울산광역시,울주군
902,울산중구다운점,울산 중구 다운로,울산광역시,중구
903,울산중구반구점,울산 중구 염포로,울산광역시,중구
904,울산중구병영점,울산 중구 동천길,울산광역시,중구
905,울산중구약사점,울산 중구 구교길,울산광역시,중구
906,울산중구우정점,울산 중구 유곡로,울산광역시,중구
907,울산중구우정혁신점,울산 중구 종가길,울산광역시,중구
908,인천강화군강화1점,인천 강화군 강화읍 강화대로,인천광역시,강화군
909,인천계양구계산점,인천 계양구 용마루길,인천광역시,계양구
910,인천계양구계산중앙점[B],인천 계양구 게양대로,인천광역시,계양구
911,인천계양구계양점,인천 계양구 임학서로,인천광역시,계양구
912,인천계양구동양점,인천 계양구 당미길,인천광역시,계양구
913,인천계양구작전점,인천 계양구 주부토로,인천광역시,계양구
914,인천계양구효성점[B],인천 계양구 목화밭길,인천광역시,계양구
915,인천남구문학관교점,인천 남구 매소홀로,인천광역시,남구
916,인천남구용현점,인천 남구 아암대로,인천광역시,남구
917,인천남구제물포점,인천 남구 수봉안길,인천광역시,남구
918,인천남구주안2점,인천 남구 인주대로,인천광역시,남구
919,인천남구주안역점,인천 남구 주안로,인천광역시,남구
920,인천남구주안점,인천 남구 인주대로,인천광역시,남구
921,인천남구학익점,인천 남구 소성로,인천광역시,남구
922,인천남동구간석점[B],인천 남동구 구월로,인천광역시,남동구
923,인천남동구구월점,인천 남동구 용천로,인천광역시,남동구
924,인천남동구논현점,인천 남동구 논곡로,인천광역시,남동구
925,인천남동구논현택지점[B],인천 남동구 소래역서로,인천광역시,남동구
926,인천남동구만수1점,인천 남동구 하촌로,인천광역시,남동구
927,인천남동구만수2점,인천 남동구 만수서로,인천광역시,남동구
928,인천남동구서창1점,인천 남동구 장아산로,인천광역시,남동구
929,인천동구동인천송현점,인천 동구 화도로,인천광역시,동구
930,인천동구송림점,인천 동구 동산로,인천광역시,동구
931,인천부평구갈산점[B],인천 부평구 굴포로,인천광역시,부평구
932,인천부평구부개점,인천 부평구 길주남로,인천광역시,부평구
933,인천부평구부일점,인천 부평구 경인로,인천광역시,부평구
934,인천부평구부평남부점,인천 부평구 남부역로,인천광역시,부평구
935,인천부평구부평롯데점,인천 부평구 경원대로,인천광역시,부평구
936,인천부평구부평중앙점,인천 부평구 장제로,인천광역시,부평구
937,인천부평구산곡점,인천 부평구 화랑남로,인천광역시,부평구
938,인천부평구삼산1동점,인천 부평구 대보로,인천광역시,부평구
939,인천부평구십정점,인천 부평구 열우물로,인천광역시,부평구
940,인천부평구청천점,인천 부평구 마장로,인천광역시,부평구
941,인천서구가좌점,인천 서구 여우재로,인천광역시,서구
942,인천서구검암점,인천 서구 도요지로,인천광역시,서구
943,인천서구당하점,인천 서구 원당대로,인천광역시,서구
944,인천서구마전점,인천 서구 검단로,인천광역시,서구
945,인천서구석남점,인천 서구 면개포로,인천광역시,서구
946,인천서구신현점[B],인천 서구 율도로,인천광역시,서구
947,인천서구연희점,인천 서구 승학로,인천광역시,서구
948,인천서구청라1호점,인천 서구 청라에메랄드로,인천광역시,서구
949,인천연수구동춘점,인천 연수구 먼우금로,인천광역시,연수구
950,인천연수구선학점,인천 연수구 선학로,인천광역시,연수구
951,인천연수구송도3동점,인천 연수구 송도문화로,인천광역시,연수구
952,인천연수구송도신도시점,인천 연수구 해돋이로,인천광역시,연수구
953,인천연수구연수2동3동점,인천 연수구 샘말로,인천광역시,연수구
954,인천연수구옥련점[B],인천 연수구 한나루로,인천광역시,연수구
955,인천연수구청학점,인천 연수구 비류대로,인천광역시,연수구
956,인천옹진군백령점,인천 옹진군 백령면 백령로,인천광역시,옹진군
957,인천중구운서점,인천 중구 영종대로,인천광역시,중구
958,인천중구월미점,인천 중구 월미로,인천광역시,중구
959,인천중구하늘도시점,인천 중구 하늘달빛로,인천광역시,중구
960,전남고흥군고흥점,전남 고흥군 고흥읍 봉황길,전라남도,고흥군
961,전남고흥군녹동점,전남 고흥군 도양읍 비봉로,전라남도,고흥군
962,전남광양시광양점,전남 광양시 광양읍 인서길,전라남도,광양시
963,전남광양시광양제철점,전남 광양시 백운로,전라남도,광양시
964,전남광양시광영점,전남 광양시 금영로,전라남도,광양시
965,전남광양시마동점,전남 광양시 사동로,전라남도,광양시
966,전남광양시중동점,전남 광양시 광장로,전라남도,광양시
967,전남구례군구례지리산온천점,전남 구례군 산동면 하관길,전라남도,구례군
968,전남나주시나주점,전남 나주시 나주로,전라남도,나주시
969,전남나주시나주혁신도시점,전남 나주시 빛가람로,전라남도,나주시
970,전남나주시영산포점,전남 나주시 남교길,전라남도,나주시
971,전남담양군담양점,전남 담양군 담양읍 죽향대로,전라남도,담양군
972,전남목포시삼학점,전남 목포시 산정로,전라남도,목포시
973,전남목포시석현점[B],전남 목포시 텃골로,전라남도,목포시
974,전남목포시연산점,전남 목포시 원산로,전라남도,목포시
975,전남목포시용해점,전남 목포시 용당로,전라남도,목포시
976,전남목포시하당1점,전남 목포시 백년대로,전라남도,목포시
977,전남목포시하당2점,전남 목포시 삼향천로,전라남도,목포시
978,전남무안군남악점,전남 무안군 삼향읍 남악로,전라남도,무안군
979,전남무안군무안점,전남 무안군 무안읍 하마로,전라남도,무안군
980,전남보성군벌교점,전남 보성군 벌교읍 채동선로,전라남도,보성군
981,전남보성군보성점,전남 보성군 보성읍 중앙로,전라남도,보성군
982,전남순천시금당지구점,전남 순천시 해룡면 조례못등길,전라남도,순천시
983,전남순천시남제점,전남 순천시 우석로,전라남도,순천시
984,전남순천시삼산점,전남 순천시 중앙로,전라남도,순천시
985,전남순천시신대점,전남 해룡면 좌야로,전라남도,순천시
986,전남순천시연향점,전남 순천시 연향번영길,전라남도,순천시
987,전남순천시왕지점,전남 순천시 연동남길,전라남도,순천시
988,전남순천시조례점,전남 순천시 비봉길,전라남도,순천시
989,전남순천시중앙점,전남 순천시 장명로,전라남도,순천시
990,전남여수시국동점,전남 여수시 구봉산길,전라남도,여수시
991,전남여수시둔덕점,전남 여수시 쌍봉로,전라남도,여수시
992,전남여수시무선지구점,전남 여수시 무선길,전라남도,여수시
993,전남여수시서교점,전남 여수시 서교길,전라남도,여수시
994,전남여수시신기점,전남 여수시 새터로,전라남도,여수시
995,전남여수시안산점,전남 여수시 도원로,전라남도,여수시
996,전남여수시여서점,전남 여수시 대치길,전라남도,여수시
997,전남영광군영광점,전남 영광군 영광읍 신남로,전라남도,영광군
998,전남영암군삼호점,전남 영암군 삼호읍 대불주거로,전라남도,영암군
999,전남완도군완도점,전남 완도군 완도읍 개포로,전라남도,완도군
1000,전남장흥군장흥점,전남 장흥군 장흥읍 북부로,전라남도,장흥군
1001,전남진도군진도점,전남 진도군 진도읍 남문길,전라남도,진도군
1002,전남함평군함평점,전남 함평군 함평읍 중앙길,전라남도,함평군
1003,전남해남군우수영점,전남 해남군 문내면 동영길,전라남도,해남군
1004,전남해남군해남점,전남 해남군 해남읍 중앙로,전라남도,해남군
1005,전남화순군화순점,전남 화순군 화순읍 만연로,전라남도,화순군
1006,전북고창군고창점,전북 고창군 고창읍 성산길,전라북도,고창군
1007,전북군산시군산대점,전북 군산시 미제길,전라북도,군산시
1008,전북군산시나운1점,전북 군산시 신설길,전라북도,군산시
1009,전북군산시나운2점,전북 군산시 나운안길,전라북도,군산시
1010,전북군산시소룡산북점,전북 군산시 동아로,전라북도,군산시
1011,전북군산시수송점,전북 군산시 수송길,전라북도,군산시
1012,전북군산시오식도점,전북 군산시 가도로,전라북도,군산시
1013,전북군산시옥서점,전북 군산시 옥서면 옥구저수지로,전라북도,군산시
1014,전북군산시조촌점,전북 군산시 진포로,전라북도,군산시
1015,전북군산시중앙점,전북 군산시 중앙로,전라북도,군산시
1016,전북김제시김제점,전북 김제시 동서로,전라북도,김제시
1017,전북남원시남원점,전라북도 남원시 동문로,전라북도,남원시
1018,전북무주군무주스키점,전북 무주군 설천면 구천동로,전라북도,무주군
1019,전북무주군무주점,전북 무주군 무주읍 단천로,전라북도,무주군
1020,전북부안읍부안점,전북 부안군 부안읍 수정길,전라북도,부안군
1021,전북완주군봉동3공단점,전북 완주군 봉동읍 원둔산길,전라북도,완주군
1022,전북완주군삼례우석대점,전북 완주군 삼례읍 동학로,전라북도,완주군
1023,전북완주군혁신점,전북 완주군 이서면 안전로,전라북도,완주군
1024,전북익산시동산점,전북 익산시 서동로,전라북도,익산시
1025,전북익산시모현점,전북 익산시 고현로길,전라북도,익산시
1026,전북익산시부송점,전북 익산시 부송로,전라북도,익산시
1027,전북익산시신동남중점,전북 익산시 익산대로,전라북도,익산시
1028,전북익산시영등점,전북 익산시 고봉로,전라북도,익산시
1029,전북익산시함열점,전북 익산시 함열읍 함열중앙로,전라북도,익산시
1030,전북전주시덕진전북대점,전북 전주시 덕진구 명륜길,전라북도,전주시
1031,전북전주시동산점,전북 전주시 덕진구 쪽구름길,전라북도,전주시
1032,전북전주시삼천점,전북 전주시 완산구 거마남로,전라북도,전주시
1033,전북전주시서곡점,전북 전주시 완산구 서곡길,전라북도,전주시
1034,전북전주시서신점,전북 전주시 완산구 서신천변길,전라북도,전주시
1035,전북전주시서학중앙점[B],전북 전주시 완산구 서학길,전라북도,전주시
1036,전북전주시송천점,전북 전주시 덕진구 천마산로,전라북도,전주시
1037,전북전주시아중점,전북 전주시 덕진구 동가재미길,전라북도,전주시
1038,전북전주시전주대점,전북 전주시 효자로,전라북도,전주시
1039,전북전주시중화산점,전북 전주시 완산구 메너머길,전라북도,전주시
1040,전북전주시진북인후점,전북 전주시 덕진구 팔달로,전라북도,전주시
1041,전북전주시평화1점,전북 전주시 완산구 평화길,전라북도,전주시
1042,전북전주시호성점,전북 전주시 덕진구 소리로,전라북도,전주시
1043,전북전주시효자점,전북 전주시 완산구 강변로,전라북도,전주시
1044,전북정읍시수성점,전북 정읍시 수성로,전라북도,정읍시
1045,전북정읍시시기점,전북 정읍시 천변로,전라북도,정읍시
1046,제주서귀포시강정해군기지점,제주 서귀포시 강정동,제주특별자치도,서귀포시
1047,제주서귀포시대정점,제주 서귀포시 대정읍 하모항구로6번길,제주특별자치도,서귀포시
1048,제주서귀포시서귀포1점,제주 서귀포시 일주동로,제주특별자치도,서귀포시
1049,제주서귀포시서귀포2호점,제주 서귀포시 장수로,제주특별자치도,서귀포시
1050,제주서귀포시성산점,제주 서귀포시 성산읍 고성동서로,제주특별자치도,서귀포시
1051,제주서귀포시신시가지점,제주 서귀포시 신북로,제주특별자치도,서귀포시
1052,제주서귀포시중문점,제주 서귀포시 천제연로,제주특별자치도,서귀포시
1053,제주서귀포시표선점,제주 서귀포시 표선면 표선동서로,제주특별자치도,서귀포시
1054,제주서귀포시화순안덕점,제주 서귀포시 안덕면 일주서로,제주특별자치도,서귀포시
1055,제주제주시노형점,제주 제주시 연화로,제주특별자치도,제주시
1056,제주제주시도남점,제주 제주시 독짓골길,제주특별자치도,제주시
1057,제주제주시아라점,제주 제주시 중앙로,제주특별자치도,제주시
1058,제주제주시연동점,제주 제주시 연동길,제주특별자치도,제주시
1059,제주제주시외도점,제주 제주시 일주서로,제주특별자치도,제주시
1060,제주제주시용담점,제주 제주시 용문로,제주특별자치도,제주시
1061,제주제주시일도점,제주 제주시 청귤로,제주특별자치도,제주시
1062,제주제주시조천함덕점,제주 제주시 조천읍 함덕길,제주특별자치도,제주시
1063,제주제주시한림점,제주 제주시 한림읍 한림로,제주특별자치도,제주시
1064,제주제주시화북삼양점,제주 제주시 진남로,제주특별자치도,제주시
1065,충남계룡시계룡점,충남 계룡시 엄사면 번영로,충청남도,계룡시
1066,충남공주시금학점,충남 공주시 우금티로,충청남도,공주시
1067,충남공주시신관점,충남 공주시 번영로,충청남도,공주시
1068,충남금산군금산점[B],충남 금산군 금산읍 금산로,충청남도,금산군
1069,충남논산시논산1점[B],충남 논산시 시민로,충청남도,논산시
1070,충남논산시논산항공학교,충청남도 논산시 노성면 송당리,충청남도,논산시
1071,충남논산시연무점,충남 논산시 연무읍 연무로,충청남도,논산시
1072,충남당진군당진점,충남 당진시 교동길,충청남도,당진군
1073,충남당진군합덕점,충남 당진시 합덕읍 중동길,충청남도,당진군
1074,충남당진시당진2점,충남 당진시 원당로,충청남도,당진군
1075,충남당진시석문점,충남 당진시 석문면 대호만로,충청남도,당진군
1076,충남당진시송악점,충남 당진시 송악읍 도고머리길,충청남도,당진군
1077,충남보령시대천점,충남 보령시 대천로,충청남도,보령시
1078,충남보령시대천해수욕장점,충남 보령시 해수욕장10길,충청남도,보령시
1079,충남보령시무창포해수욕장점,충남 보령시 웅천읍 열린바다로,충청남도,보령시
1080,충남부여군부여점,충남 부여군 부여읍 사비로,충청남도,부여군
1081,충남서산시동문점,충남 서산시 안견로,충청남도,서산시
1082,충남서산시성연점,충남 서산시 성연면 성연3로,충청남도,서산시
1083,충남서산시읍내점,충남 서산시 부춘로,충청남도,서산시
1084,충남서천군서면점,충남 서천군 서면 공암남촌길,충청남도,서천군
1085,충남서천군서천점[B],충남 서천군 서천읍 서천로,충청남도,서천군
1086,충남아산시배방점,충남 아산시 배방읍 배방로,충청남도,아산시
1087,충남아산시신창점,충남 아산시 서부북로,충청남도,아산시
1088,충남아산시영인점,충남 아산시 영인면 영인로,충청남도,아산시
1089,충남아산시온천점,충남 아산시 문화로,충청남도,아산시
1090,충남아산시용화점,충남 아산시 시민로,충청남도,아산시
1091,충남아산시음봉점,충남 아산시 음봉면 음봉로,충청남도,아산시
1092,충남아산시장재점,충남 아산시 배방읍 새아산로,충청남도,아산시
1093,충남아산시장존점,충남 아산시 외암로,충청남도,아산시
1094,충남연기군조치원점,세종시 조치원읍 신흥샛터길,세종특별자치시,세종시
1095,충남예산군삽교점,충남 예산군 삽교로,충청남도,예산군
1096,충남예산군예산점,충남 예산군 예산읍 역전로,충청남도,예산군
1097,충남천안시구성점,충남 천안시 동남구 삼룡천길,충청남도,천안시
1098,충남천안시두정1점,충남 천안시 서북구 부성길,충청남도,천안시
1099,충남천안시두정대아점,충남 천안시 서북구 두정중길,충청남도,천안시
1100,충남천안시목천신계점,충남 천안시 동남구 목천읍 목천안터길,충청남도,천안시
1101,충남천안시병천북면점,충남 천안시 동남구 충절로,충청남도,천안시
1102,충남천안시불당점,충남 천안시 서북구 불당길,충청남도,천안시
1103,충남천안시신방1점,충남 천안시 동남구 새말길,충청남도,천안시
1104,충남천안시신방초원점,충남 천안시 동남구 수곡로,충청남도,천안시
1105,충남천안시신방통정점,충남 천안시 동남구 풍세로,충청남도,천안시
1106,충남천안시신부점,충남 천안시 동남구 천안천길,충청남도,천안시
1107,충남천안시쌍봉점,충남 천안시 서북구 봉서길,충청남도,천안시
1108,충남천안시쌍용1점,충남 천안시 서북구 쌍용길,충청남도,천안시
1109,충남천안시안서점,충남 천안시 동남구 중암샛길,충청남도,천안시
1110,충남천안시입장점,충남 천안시 서북구 입장면 입장로,충청남도,천안시
1111,충남천안시직산점,충남 천안시 서북구 직산읍 아랫말길,충청남도,천안시
1112,충남태안군안면점,충남 태안군 안면읍 장터로,충청남도,태안군
1113,충남태안군태안1점,충남 태안군 태안읍 군청길,충청남도,태안군
1114,충남홍성군내포신도시점,충남 홍성군 홍북면 의향로,충청남도,홍성군
1115,충남홍성군홍성점,충남 홍성군 홍성읍 문화로,충청남도,홍성군
1116,충북괴산군괴산점,충북 괴산군 괴산읍 읍내로,충청북도,괴산군
1117,충북단양군단양점,충북 단양군 단양읍 도전길,충청북도,단양군
1118,충북단양군매포읍점,충북 단양군 매포읍 단양로,충청북도,단양군
1119,충북보은군보은점,충북 보은군 보은읍 삼산로,충청북도,보은군
1120,충북영동군영동점,충북 영동군 영동읍 학산영동로,충청북도,영동군
1121,충북옥천군옥천점,충북 옥천군 옥천읍 성신로,충청북도,옥천군
1122,충북음성군금왕점[B],충북 음성군 금왕읍 무극로,충청북도,음성군
1123,충북음성군대소점,충북 음성군 대소면 오태로,충청북도,음성군
1124,충북음성군맹동점,충북 음성군 맹동면 덕금로,충청북도,음성군
1125,충북음성군맹동혁신도시점,충북 음성군 대하로,충청북도,음성군
1126,충북음성군삼성점[B],충북 음성군 삼성면 덕정로,충청북도,음성군
1127,충북음성군생극점,충북 음성군 생극면 음성로,충청북도,음성군
1128,충북음성군음성점,충북 음성군 음성읍 시장로,충청북도,음성군
1129,충북제천시강제점,충북 제천시 청풍호로,충청북도,제천시
1130,충북제천시신백점,충북 제천시 신백로,충청북도,제천시
1131,충북제천시제천1점,충북 제천시 숭문로,충청북도,제천시
1132,충북제천시청전점,충북 제천시 의림대로 31길,충청북도,제천시
1133,충북증평군증평점,충북 증평군 증평읍 충청대로,충청북도,증평군
1134,충북진천군광혜원점[B],충북 진천군 광혜원면 화랑1길,충청북도,진천군
1135,충북진천군덕산점[B],충북 진천군 덕산면 용몽길,충청북도,진천군
